2018-01-30 21:21:40.416 @ ||3|11491.240000|0|1|11459.080000|0|11589.059700|0|0|0.000000|12082.470000|11404.220000|0.000000|0.000000|0.000000
2018-01-30 21:21:42.226 @ ||3|11491.240000|0|1|11460.090000|0|11589.049500|0|0|0.000000|12082.470000|11404.220000|0.000000|0.000000|0.000000
2018-01-30 21:21:44.034 @ ||3|11491.240000|0|1|11460.100000|0|11589.039500|0|0|0.000000|12082.470000|11404.220000|0.000000|0.000000|0.000000
2018-01-30 21:21:45.828 @ ||3|11491.240000|0|1|11462.130000|0|11589.009900|0|0|0.000000|12082.470000|11404.220000|0.000000|0.000000|0.000000
2018-01-30 21:21:47.640 @ ||3|11491.240000|0|1|11463.150000|0|11588.970000|0|0|0.000000|12082.470000|11404.220000|0.000000|0.000000|0.000000
2018-01-30 21:21:49.437 @ ||3|11491.240000|0|1|11465.170000|0|11588.940000|0|0|0.000000|12082.470000|11404.220000|0.000000|0.000000|0.000000
2018-01-30 21:21:51.213 @ ||3|11491.240000|0|1|11466.200000|0|11588.929900|0|0|0.000000|12082.470000|11404.220000|0.000000|0.000000|0.000000
2018-01-30 21:21:53.619 @ ||3|11491.240000|0|1|11469.210000|0|11588.879900|0|0|0.000000|12082.470000|11404.220000|0.000000|0.000000|0.000000
2018-01-30 21:21:55.538 @ ||3|11491.240000|0|1|11470.230000|0|11588.849900|0|0|0.000000|12082.470000|11404.220000|0.000000|0.000000|0.000000
2018-01-30 21:21:57.308 @ ||3|11491.240000|0|1|11472.250000|0|11588.809900|0|0|0.000000|12082.470000|11404.220000|0.000000|0.000000|0.000000
2018-01-30 21:21:59.062 @ ||3|11491.240000|0|1|11473.280000|0|11588.790000|0|0|0.000000|12082.470000|11404.220000|0.000000|0.000000|0.000000
2018-01-30 21:22:00.830 @ ||3|11491.240000|0|1|11475.290000|0|11588.770000|0|0|0.000000|12082.470000|11404.220000|0.000000|0.000000|0.000000
2018-01-30 21:22:02.584 @ ||3|11491.240000|0|1|11475.300000|0|11588.739700|0|0|0.000000|12082.470000|11404.220000|0.000000|0.000000|0.000000
2018-01-30 21:22:04.374 @ ||3|11491.240000|0|1|11477.320000|0|11588.729700|0|0|0.000000|12082.470000|11404.220000|0.000000|0.000000|0.000000
2018-01-30 21:22:06.144 @ ||3|11491.240000|0|1|11477.350000|0|11588.699800|0|0|0.000000|12082.470000|11404.220000|0.000000|0.000000|0.000000
2018-01-30 21:22:07.906 @ ||3|11491.240000|0|1|11479.360100|0|11588.670000|0|0|0.000000|12082.470000|11404.220000|0.000000|0.000000|0.000000
